	auROC	auPRC	recall@50%FDR	recall@25%FDR	recall@10%FDR
50	0.9933250983214843	0.7404663571216765	0.7879858657243817	0.6478209658421673	0.4581861012956419
51	0.9920899957743803	0.7338053216381965	0.8172645739910314	0.672645739910314	0.39798206278026904
52	0.9843773427573882	0.6610180853447076	0.7105004906771345	0.5417075564278705	0.35328753680078506
53	0.9916793220278732	0.7046454983650225	0.7716405605935697	0.572959604286892	0.40807914262159933
54	0.9943550704828311	0.6607785339186304	0.700960219478738	0.4993141289437586	0.33058984910836764
55	0.9955263403380725	0.77563119667252	0.8348214285714286	0.7113095238095238	0.5
56	0.9942114400147429	0.751301926227071	0.8116402116402116	0.656084656084656	0.4973544973544973
57	0.9890880548331638	0.6942516831534601	0.7455683003128258	0.5735140771637122	0.42022940563086547
58	0.9846331877916294	0.7372388830319274	0.7811778290993071	0.648960739030023	0.48441108545034645
59	0.9876079031674388	0.6633894572984473	0.6946826758147513	0.5403087478559176	0.39622641509433965
60	0.9957405446752917	0.7894068720344637	0.8514150943396226	0.7287735849056604	0.5259433962264151
61	0.9850979622531941	0.7289594413065897	0.7786154900616861	0.6449623029472241	0.45030843043180263
62	0.9939643198315076	0.670883243634789	0.7589403973509934	0.5682119205298013	0.11920529801324503
63	0.9907054598082302	0.7337822015760441	0.7782051282051282	0.6314102564102564	0.48525641025641025
64	0.9833003554908437	0.6787018378516814	0.6847457627118644	0.5525423728813559	0.4188861985472155
65	0.9949385713980655	0.736165521393338	0.7915690866510539	0.6510538641686182	0.4707259953161593
66	0.9975161503540158	0.7695425100257441	0.8346094946401225	0.6799387442572741	0.4869831546707504
67	0.9939599684642461	0.7314590953212742	0.7859608745684695	0.6317606444188723	0.43498273878020716
68	0.9938827084723421	0.6583627838464026	0.7116182572614108	0.5197095435684648	0.2697095435684647
69	0.988353731376851	0.7069292118349833	0.7537688442211056	0.6180904522613065	0.4357501794687724
70	0.9918317152566846	0.7379641500534289	0.7940841865756542	0.6325369738339022	0.4869169510807736
71	0.9961585983549087	0.7687612407801135	0.8352570828961176	0.6799580272822665	0.5068205666316894
72	0.9769341872115087	0.671440223475075	0.7052524222335543	0.5614482406935237	0.40846506884242734
73	0.9969370000215967	0.7927457387397067	0.8580121703853956	0.7667342799188641	0.563894523326572
74	0.9844694774437672	0.7366784019765887	0.8167330677290837	0.6673306772908366	0.4541832669322709
75	0.9890318658175397	0.6891353334358801	0.7303482587064677	0.5751243781094527	0.3781094527363184
76	0.9995448669949681	0.8357526179251581	0.9254237288135593	0.8101694915254237	0.6474576271186441
77	0.9915752593500169	0.7133202029524871	0.7755656108597285	0.5846153846153846	0.4117647058823529
78	0.9936011042363426	0.7201978969592637	0.7662721893491125	0.621301775147929	0.4368836291913215
79	0.9966381009564358	0.7348871635574482	0.8025210084033614	0.6484593837535014	0.4117647058823529
80	0.9925834460746568	0.6945101991540163	0.7333333333333333	0.5625	0.36180555555555555
81	0.9961803351209331	0.742992002238583	0.8057285180572852	0.6251556662515566	0.45080946450809467
82	0.9963072100523096	0.7410205082768337	0.8055555555555556	0.6168981481481481	0.46875
83	0.9945865420644725	0.7578562453927102	0.8261437908496732	0.6679738562091503	0.5124183006535947
84	0.9888104594925078	0.7071566852224505	0.7605140186915887	0.6226635514018691	0.40420560747663553
85	0.9920590171835886	0.7733072123089648	0.8221538461538461	0.6818461538461539	0.5335384615384615
86	0.9945373550903632	0.7072433138280486	0.7793017456359103	0.6122194513715711	0.4002493765586035
87	0.9804012370603701	0.6915601386060823	0.7272349272349272	0.5754677754677755	0.4307692307692308
88	0.9960551946405707	0.7476997398121229	0.8010471204188482	0.6609947643979057	0.4594240837696335
89	0.9926529802165985	0.71901495368591	0.7704280155642024	0.6251621271076524	0.437094682230869
90	0.9783981645993228	0.735781264780115	0.7731188971855255	0.6177484204480184	0.4876507754164273
91	0.9907120426795802	0.7669559463449043	0.8161925601750547	0.6717724288840262	0.5185995623632386
92	0.9962738634653596	0.714739621875417	0.7798657718120805	0.5610738255033557	0.3718120805369127
93	0.9928510086330817	0.7393789415376633	0.7857948139797069	0.6662908680947013	0.5107102593010147
94	0.9921746192495091	0.783481924978227	0.8338308457711443	0.7203980099502487	0.5940298507462687
95	0.9856385498299037	0.697657308900345	0.7382198952879581	0.5953627524308153	0.406133133881825
96	0.9956811304232074	0.7843423901448751	0.8413173652694611	0.7050898203592815	0.5269461077844312
97	0.9816717592071051	0.7390558778820492	0.7791754018169113	0.6401118099231307	0.4689028651292802
98	0.9872381570033812	0.7066965310718898	0.74235807860262	0.6101060511540861	0.479101684341859
99	0.9878474560293753	0.651577179876819	0.6756176154672395	0.5316863587540279	0.3673469387755102
100	0.993130296935814	0.7285093247721128	0.7941473259334006	0.62058526740666	0.42179616548940463
101	0.9919341898209554	0.7369175482185089	0.8226256983240223	0.6662011173184358	0.3854748603351955
102	0.9818275270488313	0.6435672087369204	0.676923076923077	0.525	0.3346153846153846
103	0.9921827268308164	0.736569230800253	0.8009661835748793	0.6454106280193237	0.4599033816425121
104	0.9941477300748556	0.7600701984358865	0.8196958725561188	0.6574945691527878	0.4699493120926865
105	0.9871290743677618	0.7022267465797366	0.7490013315579228	0.5878828229027963	0.42942743009320905
106	0.9918181204383759	0.75627699096485	0.8196555217831814	0.6788247213779128	0.49341438703140833
107	0.9927457154106921	0.7144260465024389	0.778238341968912	0.6062176165803109	0.43316062176165804
108	0.9895258751799288	0.6176572260691622	0.63615903975994	0.4118529632408102	0.24681170292573143
109	0.9952091378996508	0.7724573403040127	0.8305084745762712	0.690677966101695	0.4929378531073446
110	0.9946193929145517	0.6691288559486139	0.7100737100737101	0.5221130221130221	0.2985257985257985
111	0.9860269061367656	0.6788364690724076	0.715625	0.5760416666666667	0.39479166666666665
112	0.9758987520326998	0.7477696865402216	0.7874505370265686	0.6512153759185981	0.5019785189372526
113	0.997629167707757	0.695220946130724	0.8267543859649122	0.5723684210526315	0.021929824561403508
114	0.9880942455534466	0.7271616632486223	0.7700348432055749	0.6376306620209059	0.4799651567944251
115	0.9955899792884487	0.7761089094606884	0.8431372549019608	0.7196078431372549	0.5431372549019607
116	0.9881492420923818	0.7568186158617821	0.8	0.6747390396659708	0.508141962421712
117	0.9897237306090196	0.7170335076905953	0.76153091265947	0.6005888125613347	0.4622178606476938
118	0.9920417623731341	0.7282813472928784	0.781292984869326	0.6423658872077029	0.4594222833562586
119	0.993531174772097	0.7239884403962106	0.7900113507377979	0.6276958002270148	0.42905788876276957
120	0.9919706128824424	0.7182328479838178	0.7676190476190476	0.6142857142857143	0.4714285714285714
121	0.9915244783319666	0.7117880344413066	0.7654867256637168	0.588495575221239	0.4280973451327434
122	0.9917296421251297	0.7565174459488386	0.7991858887381276	0.6852103120759837	0.5156037991858887
123	0.9919693392860749	0.6053881726181921	0.6465067778936392	0.4337851929092805	0.15954118873826903
124	0.9872880658000374	0.6769252854450967	0.7155612244897959	0.5752551020408163	0.4017857142857143
125	0.9969737539775663	0.7775547467884352	0.8403247631935047	0.6955345060893099	0.5453315290933695
126	0.9874060214327434	0.7225479521873185	0.7790084388185654	0.6218354430379747	0.4578059071729958
127	0.9890373826008069	0.7046069693843097	0.7485493230174082	0.6102514506769826	0.43520309477756286
128	0.9985895808746029	0.8059471178791259	0.8754940711462451	0.7628458498023716	0.5731225296442688
